City Name,Package,Variety,Item Size,Color,Origin,Date,Low Price,High Price,Year,Month,Week,Season,Is_Holiday,Avg_Price,Prev_Week_Price,Price_Change,Region_Avg_Price,Variety_Count,Rare_Variety
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,UNKNOWN,UNKNOWN,ILLINOIS,2016-09-28,100.0,100.0,2016,9,39,1,0,100.0,275.0,-0.6363636363636364,129.68589743589743,57.0,1
ST. LOUIS,1/2 bushel cartons,MINIATURE,UNKNOWN,WHITE,ILLINOIS,2016-09-28,15.0,15.75,2016,9,39,1,0,15.375,100.0,-0.84625,129.68589743589743,310.0,0
ST. LOUIS,1/2 bushel cartons,MINIATURE,UNKNOWN,ORANGE,ILLINOIS,2016-09-28,12.5,15.0,2016,9,39,1,0,13.75,15.375,-0.10569105691056913,129.68589743589743,310.0,0
ST. LOUIS,22 lb cartons,MINIATURE,UNKNOWN,WHITE,ILLINOIS,2016-09-28,14.75,14.75,2016,9,39,1,0,14.75,13.75,0.07272727272727275,129.68589743589743,310.0,0
ST. LOUIS,22 lb cartons,MINIATURE,UNKNOWN,ORANGE,ILLINOIS,2016-09-28,14.75,14.75,2016,9,39,1,0,14.75,14.75,0.0,129.68589743589743,310.0,0
ST. LOUIS,24 inch bins,HOWDEN TYPE,xlge,ORANGE,ILLINOIS,2016-09-29,105.0,105.0,2016,9,39,1,0,105.0,14.75,6.11864406779661,129.68589743589743,540.0,0
ST. LOUIS,24 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-09-29,105.0,105.0,2016,9,39,1,0,105.0,105.0,0.0,129.68589743589743,540.0,0
ST. LOUIS,36 inch bins,HOWDEN TYPE,xlge,ORANGE,ILLINOIS,2016-09-29,125.0,135.0,2016,9,39,1,0,130.0,105.0,0.23809523809523814,129.68589743589743,540.0,0
ST. LOUIS,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-09-29,135.0,135.0,2016,9,39,1,0,135.0,130.0,0.03846153846153855,129.68589743589743,540.0,0
ST. LOUIS,36 inch bins,HOWDEN TYPE,med,ORANGE,ILLINOIS,2016-09-29,125.0,135.0,2016,9,39,1,0,130.0,135.0,-0.03703703703703709,129.68589743589743,540.0,0
ST. LOUIS,24 inch bins,HOWDEN WHITE TYPE,xlge,WHITE,ILLINOIS,2016-09-29,150.0,150.0,2016,9,39,1,0,150.0,130.0,0.15384615384615374,129.68589743589743,49.0,1
ST. LOUIS,24 inch bins,PIE TYPE,UNKNOWN,ORANGE,ILLINOIS,2016-09-29,175.0,175.0,2016,9,39,1,0,175.0,150.0,0.16666666666666674,129.68589743589743,467.0,0
ST. LOUIS,36 inch bins,PIE TYPE,UNKNOWN,ORANGE,ILLINOIS,2016-09-29,275.0,275.0,2016,9,39,1,0,275.0,175.0,0.5714285714285714,129.68589743589743,467.0,0
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,UNKNOWN,UNKNOWN,ILLINOIS,2016-09-29,100.0,100.0,2016,9,39,1,0,100.0,275.0,-0.6363636363636364,129.68589743589743,57.0,1
ST. LOUIS,1/2 bushel cartons,MINIATURE,UNKNOWN,WHITE,ILLINOIS,2016-09-29,13.75,15.0,2016,9,39,1,0,14.375,100.0,-0.85625,129.68589743589743,310.0,0
ST. LOUIS,1/2 bushel cartons,MINIATURE,UNKNOWN,ORANGE,ILLINOIS,2016-09-29,10.75,15.0,2016,9,39,1,0,12.875,14.375,-0.10434782608695647,129.68589743589743,310.0,0
ST. LOUIS,22 lb cartons,MINIATURE,UNKNOWN,ORANGE,ILLINOIS,2016-09-29,10.75,10.75,2016,9,39,1,0,10.75,12.875,-0.16504854368932043,129.68589743589743,310.0,0
ST. LOUIS,22 lb cartons,MINIATURE,UNKNOWN,WHITE,ILLINOIS,2016-09-29,14.75,14.75,2016,9,39,1,0,14.75,10.75,0.37209302325581395,129.68589743589743,310.0,0
ST. LOUIS,24 inch bins,HOWDEN TYPE,xlge,ORANGE,ILLINOIS,2016-09-30,105.0,105.0,2016,9,39,1,0,105.0,14.75,6.11864406779661,129.68589743589743,540.0,0
ST. LOUIS,24 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-09-30,105.0,105.0,2016,9,39,1,0,105.0,105.0,0.0,129.68589743589743,540.0,0
ST. LOUIS,36 inch bins,HOWDEN TYPE,xlge,ORANGE,ILLINOIS,2016-09-30,115.0,125.0,2016,9,39,1,0,120.0,105.0,0.1428571428571428,129.68589743589743,540.0,0
ST. LOUIS,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-09-30,115.0,115.0,2016,9,39,1,0,115.0,120.0,-0.04166666666666663,129.68589743589743,540.0,0
ST. LOUIS,36 inch bins,HOWDEN TYPE,med,ORANGE,ILLINOIS,2016-09-30,115.0,125.0,2016,9,39,1,0,120.0,115.0,0.04347826086956519,129.68589743589743,540.0,0
ST. LOUIS,24 inch bins,HOWDEN WHITE TYPE,xlge,WHITE,ILLINOIS,2016-09-30,150.0,150.0,2016,9,39,1,0,150.0,120.0,0.25,129.68589743589743,49.0,1
ST. LOUIS,24 inch bins,PIE TYPE,UNKNOWN,ORANGE,ILLINOIS,2016-09-30,175.0,175.0,2016,9,39,1,0,175.0,150.0,0.16666666666666674,129.68589743589743,467.0,0
ST. LOUIS,36 inch bins,PIE TYPE,UNKNOWN,ORANGE,ILLINOIS,2016-09-30,150.0,150.0,2016,9,39,1,0,150.0,175.0,-0.1428571428571429,129.68589743589743,467.0,0
ST. LOUIS,24 inch bins,MIXED HEIRLOOM VARIETIES,UNKNOWN,UNKNOWN,ILLINOIS,2016-09-30,100.0,100.0,2016,9,39,1,0,100.0,150.0,-0.33333333333333337,129.68589743589743,57.0,1
ST. LOUIS,1/2 bushel cartons,MINIATURE,UNKNOWN,WHITE,ILLINOIS,2016-09-30,13.75,15.0,2016,9,39,1,0,14.375,100.0,-0.85625,129.68589743589743,310.0,0
ST. LOUIS,1/2 bushel cartons,MINIATURE,UNKNOWN,ORANGE,ILLINOIS,2016-09-30,10.75,15.0,2016,9,39,1,0,12.875,14.375,-0.10434782608695647,129.68589743589743,310.0,0
ST. LOUIS,22 lb cartons,MINIATURE,UNKNOWN,ORANGE,ILLINOIS,2016-09-30,10.75,10.75,2016,9,39,1,0,10.75,12.875,-0.16504854368932043,129.68589743589743,310.0,0
ST. LOUIS,22 lb cartons,MINIATURE,UNKNOWN,WHITE,ILLINOIS,2016-09-30,14.75,14.75,2016,9,39,1,0,14.75,10.75,0.37209302325581395,129.68589743589743,310.0,0
CHICAGO,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-10-01,130.0,135.0,2016,10,39,1,1,132.5,14.75,7.983050847457626,129.68589743589743,540.0,0
CHICAGO,36 inch bins,HOWDEN WHITE TYPE,lge,WHITE,ILLINOIS,2016-10-01,150.0,150.0,2016,10,39,1,1,150.0,132.5,0.13207547169811318,129.68589743589743,49.0,1
CHICAGO,36 inch bins,FAIRYTALE,med,UNKNOWN,ILLINOIS,2016-10-01,200.0,200.0,2016,10,39,1,1,200.0,150.0,0.33333333333333326,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-10-01,17.0,18.0,2016,10,39,1,1,17.5,200.0,-0.9125,129.68589743589743,467.0,0
CHICAGO,24 inch bins,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-10-01,200.0,200.0,2016,10,39,1,1,200.0,17.5,10.428571428571429,129.68589743589743,467.0,0
CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,lge,UNKNOWN,ILLINOIS,2016-10-01,175.0,225.0,2016,10,39,1,1,200.0,200.0,0.0,129.68589743589743,57.0,1
CHICAGO,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-10-08,130.0,130.0,2016,10,40,1,1,130.0,200.0,-0.35,129.68589743589743,540.0,0
CHICAGO,36 inch bins,HOWDEN WHITE TYPE,lge,WHITE,ILLINOIS,2016-10-08,150.0,150.0,2016,10,40,1,1,150.0,130.0,0.15384615384615374,129.68589743589743,49.0,1
CHICAGO,36 inch bins,FAIRYTALE,med,UNKNOWN,ILLINOIS,2016-10-08,200.0,200.0,2016,10,40,1,1,200.0,150.0,0.33333333333333326,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-10-08,17.0,18.0,2016,10,40,1,1,17.5,200.0,-0.9125,129.68589743589743,467.0,0
CHICAGO,24 inch bins,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-10-08,200.0,200.0,2016,10,40,1,1,200.0,17.5,10.428571428571429,129.68589743589743,467.0,0
CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,lge,UNKNOWN,ILLINOIS,2016-10-08,175.0,175.0,2016,10,40,1,1,175.0,200.0,-0.125,129.68589743589743,57.0,1
CHICAGO,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-10-15,130.0,135.0,2016,10,41,1,1,132.5,175.0,-0.24285714285714288,129.68589743589743,540.0,0
CHICAGO,36 inch bins,HOWDEN WHITE TYPE,lge,WHITE,ILLINOIS,2016-10-15,150.0,150.0,2016,10,41,1,1,150.0,132.5,0.13207547169811318,129.68589743589743,49.0,1
CHICAGO,36 inch bins,FAIRYTALE,med,UNKNOWN,ILLINOIS,2016-10-15,200.0,200.0,2016,10,41,1,1,200.0,150.0,0.33333333333333326,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-10-15,17.0,18.0,2016,10,41,1,1,17.5,200.0,-0.9125,129.68589743589743,467.0,0
CHICAGO,24 inch bins,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-10-15,200.0,220.0,2016,10,41,1,1,210.0,17.5,11.0,129.68589743589743,467.0,0
CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,lge,UNKNOWN,ILLINOIS,2016-10-15,175.0,175.0,2016,10,41,1,1,175.0,210.0,-0.16666666666666663,129.68589743589743,57.0,1
CHICAGO,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-10-22,130.0,135.0,2016,10,42,1,1,132.5,175.0,-0.24285714285714288,129.68589743589743,540.0,0
CHICAGO,36 inch bins,HOWDEN WHITE TYPE,lge,WHITE,ILLINOIS,2016-10-22,150.0,150.0,2016,10,42,1,1,150.0,132.5,0.13207547169811318,129.68589743589743,49.0,1
CHICAGO,36 inch bins,FAIRYTALE,med,UNKNOWN,ILLINOIS,2016-10-22,200.0,200.0,2016,10,42,1,1,200.0,150.0,0.33333333333333326,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-10-22,17.0,17.0,2016,10,42,1,1,17.0,200.0,-0.915,129.68589743589743,467.0,0
CHICAGO,24 inch bins,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-10-22,200.0,220.0,2016,10,42,1,1,210.0,17.0,11.352941176470589,129.68589743589743,467.0,0
CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,lge,UNKNOWN,ILLINOIS,2016-10-22,175.0,175.0,2016,10,42,1,1,175.0,210.0,-0.16666666666666663,129.68589743589743,57.0,1
CHICAGO,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-10-29,125.0,135.0,2016,10,43,1,1,130.0,175.0,-0.2571428571428571,129.68589743589743,540.0,0
CHICAGO,36 inch bins,HOWDEN WHITE TYPE,lge,WHITE,ILLINOIS,2016-10-29,150.0,150.0,2016,10,43,1,1,150.0,130.0,0.15384615384615374,129.68589743589743,49.0,1
CHICAGO,36 inch bins,FAIRYTALE,med,UNKNOWN,ILLINOIS,2016-10-29,200.0,200.0,2016,10,43,1,1,200.0,150.0,0.33333333333333326,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-10-29,17.0,17.0,2016,10,43,1,1,17.0,200.0,-0.915,129.68589743589743,467.0,0
CHICAGO,24 inch bins,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-10-29,200.0,200.0,2016,10,43,1,1,200.0,17.0,10.764705882352942,129.68589743589743,467.0,0
CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,lge,UNKNOWN,ILLINOIS,2016-10-29,175.0,175.0,2016,10,43,1,1,175.0,200.0,-0.125,129.68589743589743,57.0,1
CHICAGO,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-11-05,125.0,130.0,2016,11,44,1,1,127.5,175.0,-0.27142857142857146,129.68589743589743,540.0,0
CHICAGO,36 inch bins,HOWDEN WHITE TYPE,lge,WHITE,ILLINOIS,2016-11-05,150.0,150.0,2016,11,44,1,1,150.0,127.5,0.17647058823529416,129.68589743589743,49.0,1
CHICAGO,36 inch bins,FAIRYTALE,med,UNKNOWN,ILLINOIS,2016-11-05,200.0,200.0,2016,11,44,1,1,200.0,150.0,0.33333333333333326,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-11-05,17.0,17.0,2016,11,44,1,1,17.0,200.0,-0.915,129.68589743589743,467.0,0
CHICAGO,24 inch bins,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-11-05,200.0,200.0,2016,11,44,1,1,200.0,17.0,10.764705882352942,129.68589743589743,467.0,0
CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,lge,UNKNOWN,ILLINOIS,2016-11-05,175.0,175.0,2016,11,44,1,1,175.0,200.0,-0.125,129.68589743589743,57.0,1
CHICAGO,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-11-12,125.0,130.0,2016,11,45,1,1,127.5,175.0,-0.27142857142857146,129.68589743589743,540.0,0
CHICAGO,36 inch bins,HOWDEN WHITE TYPE,lge,WHITE,ILLINOIS,2016-11-12,150.0,150.0,2016,11,45,1,1,150.0,127.5,0.17647058823529416,129.68589743589743,49.0,1
CHICAGO,36 inch bins,FAIRYTALE,med,UNKNOWN,ILLINOIS,2016-11-12,185.0,200.0,2016,11,45,1,1,192.5,150.0,0.28333333333333344,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-11-12,17.0,17.0,2016,11,45,1,1,17.0,192.5,-0.9116883116883117,129.68589743589743,467.0,0
CHICAGO,24 inch bins,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-11-12,200.0,200.0,2016,11,45,1,1,200.0,17.0,10.764705882352942,129.68589743589743,467.0,0
CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,lge,UNKNOWN,ILLINOIS,2016-11-12,175.0,175.0,2016,11,45,1,1,175.0,200.0,-0.125,129.68589743589743,57.0,1
CHICAGO,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-11-19,125.0,130.0,2016,11,46,1,1,127.5,175.0,-0.27142857142857146,129.68589743589743,540.0,0
CHICAGO,36 inch bins,FAIRYTALE,med,UNKNOWN,ILLINOIS,2016-11-19,185.0,185.0,2016,11,46,1,1,185.0,127.5,0.4509803921568627,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-11-19,17.0,17.0,2016,11,46,1,1,17.0,185.0,-0.9081081081081082,129.68589743589743,467.0,0
CHICAGO,24 inch bins,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-11-19,200.0,200.0,2016,11,46,1,1,200.0,17.0,10.764705882352942,129.68589743589743,467.0,0
CHICAGO,36 inch bins,MIXED HEIRLOOM VARIETIES,lge,UNKNOWN,ILLINOIS,2016-11-19,175.0,175.0,2016,11,46,1,1,175.0,200.0,-0.125,129.68589743589743,57.0,1
CHICAGO,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-11-26,125.0,125.0,2016,11,47,1,1,125.0,175.0,-0.2857142857142857,129.68589743589743,540.0,0
CHICAGO,36 inch bins,FAIRYTALE,med,UNKNOWN,ILLINOIS,2016-11-26,185.0,185.0,2016,11,47,1,1,185.0,125.0,0.48,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-11-26,17.0,17.0,2016,11,47,1,1,17.0,185.0,-0.9081081081081082,129.68589743589743,467.0,0
CHICAGO,24 inch bins,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-11-26,200.0,200.0,2016,11,47,1,1,200.0,17.0,10.764705882352942,129.68589743589743,467.0,0
CHICAGO,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-12-03,125.0,125.0,2016,12,48,2,0,125.0,200.0,-0.375,129.68589743589743,540.0,0
CHICAGO,36 inch bins,FAIRYTALE,med,UNKNOWN,ILLINOIS,2016-12-03,185.0,185.0,2016,12,48,2,0,185.0,125.0,0.48,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-12-03,17.0,17.0,2016,12,48,2,0,17.0,185.0,-0.9081081081081082,129.68589743589743,467.0,0
CHICAGO,24 inch bins,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-12-03,200.0,200.0,2016,12,48,2,0,200.0,17.0,10.764705882352942,129.68589743589743,467.0,0
CHICAGO,36 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2016-12-10,125.0,125.0,2016,12,49,2,0,125.0,200.0,-0.375,129.68589743589743,540.0,0
CHICAGO,36 inch bins,FAIRYTALE,med,UNKNOWN,ILLINOIS,2016-12-10,185.0,185.0,2016,12,49,2,0,185.0,125.0,0.48,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-12-10,17.0,17.0,2016,12,49,2,0,17.0,185.0,-0.9081081081081082,129.68589743589743,467.0,0
CHICAGO,24 inch bins,PIE TYPE,med,UNKNOWN,ILLINOIS,2016-12-10,200.0,200.0,2016,12,49,2,0,200.0,17.0,10.764705882352942,129.68589743589743,467.0,0
CHICAGO,36 inch bins,FAIRYTALE,lge,UNKNOWN,ILLINOIS,2017-08-26,255.0,255.0,2017,8,34,4,0,255.0,200.0,0.2749999999999999,129.68589743589743,132.0,0
CHICAGO,bins,FAIRYTALE,xlge,UNKNOWN,ILLINOIS,2017-08-26,200.0,200.0,2017,8,34,4,0,200.0,255.0,-0.21568627450980393,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2017-08-26,20.0,20.0,2017,8,34,4,0,20.0,200.0,-0.9,129.68589743589743,467.0,0
CHICAGO,24 inch bins,HOWDEN WHITE TYPE,med-lge,WHITE,ILLINOIS,2017-09-02,200.0,200.0,2017,9,35,1,0,200.0,20.0,9.0,129.68589743589743,49.0,1
CHICAGO,bins,FAIRYTALE,xlge,UNKNOWN,ILLINOIS,2017-09-02,200.0,200.0,2017,9,35,1,0,200.0,200.0,0.0,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2017-09-02,20.0,20.0,2017,9,35,1,0,20.0,200.0,-0.9,129.68589743589743,467.0,0
CHICAGO,36 inch bins,PIE TYPE,med-lge,UNKNOWN,ILLINOIS,2017-09-02,200.0,200.0,2017,9,35,1,0,200.0,20.0,9.0,129.68589743589743,467.0,0
CHICAGO,24 inch bins,HOWDEN WHITE TYPE,med-lge,WHITE,ILLINOIS,2017-09-09,200.0,200.0,2017,9,36,1,0,200.0,200.0,0.0,129.68589743589743,49.0,1
CHICAGO,bins,FAIRYTALE,xlge,UNKNOWN,ILLINOIS,2017-09-09,200.0,200.0,2017,9,36,1,0,200.0,200.0,0.0,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2017-09-09,20.0,20.0,2017,9,36,1,0,20.0,200.0,-0.9,129.68589743589743,467.0,0
CHICAGO,36 inch bins,PIE TYPE,med-lge,UNKNOWN,ILLINOIS,2017-09-09,200.0,200.0,2017,9,36,1,0,200.0,20.0,9.0,129.68589743589743,467.0,0
CHICAGO,24 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2017-09-16,200.0,220.0,2017,9,37,1,0,210.0,200.0,0.050000000000000044,129.68589743589743,540.0,0
CHICAGO,24 inch bins,HOWDEN WHITE TYPE,med-lge,WHITE,ILLINOIS,2017-09-16,200.0,200.0,2017,9,37,1,0,200.0,210.0,-0.04761904761904767,129.68589743589743,49.0,1
CHICAGO,bins,FAIRYTALE,xlge,UNKNOWN,ILLINOIS,2017-09-16,200.0,200.0,2017,9,37,1,0,200.0,200.0,0.0,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2017-09-16,18.0,20.0,2017,9,37,1,0,19.0,200.0,-0.905,129.68589743589743,467.0,0
CHICAGO,36 inch bins,PIE TYPE,med-lge,UNKNOWN,ILLINOIS,2017-09-16,200.0,215.0,2017,9,37,1,0,207.5,19.0,9.921052631578947,129.68589743589743,467.0,0
CHICAGO,24 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2017-09-23,200.0,220.0,2017,9,38,1,0,210.0,207.5,0.012048192771084265,129.68589743589743,540.0,0
CHICAGO,24 inch bins,HOWDEN WHITE TYPE,med-lge,WHITE,ILLINOIS,2017-09-23,200.0,200.0,2017,9,38,1,0,200.0,210.0,-0.04761904761904767,129.68589743589743,49.0,1
CHICAGO,bins,FAIRYTALE,xlge,UNKNOWN,ILLINOIS,2017-09-23,200.0,200.0,2017,9,38,1,0,200.0,200.0,0.0,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2017-09-23,18.0,20.0,2017,9,38,1,0,19.0,200.0,-0.905,129.68589743589743,467.0,0
CHICAGO,36 inch bins,PIE TYPE,med-lge,UNKNOWN,ILLINOIS,2017-09-23,200.0,215.0,2017,9,38,1,0,207.5,19.0,9.921052631578947,129.68589743589743,467.0,0
CHICAGO,24 inch bins,HOWDEN TYPE,lge,ORANGE,ILLINOIS,2017-09-30,200.0,220.0,2017,9,39,1,0,210.0,207.5,0.012048192771084265,129.68589743589743,540.0,0
CHICAGO,24 inch bins,HOWDEN WHITE TYPE,med-lge,WHITE,ILLINOIS,2017-09-30,200.0,200.0,2017,9,39,1,0,200.0,210.0,-0.04761904761904767,129.68589743589743,49.0,1
CHICAGO,bins,FAIRYTALE,xlge,UNKNOWN,ILLINOIS,2017-09-30,200.0,200.0,2017,9,39,1,0,200.0,200.0,0.0,129.68589743589743,132.0,0
CHICAGO,1 1/9 bushel cartons,PIE TYPE,med,UNKNOWN,ILLINOIS,2017-09-30,18.0,20.0,2017,9,39,1,0,19.0,200.0,-0.905,129.68589743589743,467.0,0
CHICAGO,36 inch bins,PIE TYPE,med-lge,UNKNOWN,ILLINOIS,2017-09-30,200.0,215.0,2017,9,39,1,0,207.5,19.0,9.921052631578947,129.68589743589743,467.0,0
CHICAGO,1/2 bushel cartons,MINIATURE,sml,UNKNOWN,INDIANA,2017-09-16,18.0,20.0,2017,9,37,1,0,19.0,207.5,-0.9084337349397591,113.25,310.0,0
CHICAGO,36 inch bins,PIE TYPE,med-lge,UNKNOWN,INDIANA,2017-09-23,200.0,215.0,2017,9,38,1,0,207.5,19.0,9.921052631578947,113.25,467.0,0
CHICAGO,1/2 bushel cartons,MINIATURE,sml,UNKNOWN,INDIANA,2017-09-23,18.0,20.0,2017,9,38,1,0,19.0,207.5,-0.9084337349397591,113.25,310.0,0
CHICAGO,36 inch bins,PIE TYPE,med-lge,UNKNOWN,INDIANA,2017-09-30,200.0,215.0,2017,9,39,1,0,207.5,19.0,9.921052631578947,113.25,467.0,0
CHICAGO,1/2 bushel cartons,MINIATURE,sml,UNKNOWN,INDIANA,2017-09-30,18.0,20.0,2017,9,39,1,0,19.0,207.5,-0.9084337349397591,113.25,310.0,0
BALTIMORE,24 inch bins,FAIRYTALE,xlge,UNKNOWN,MARYLAND,2016-09-24,250.0,260.0,2016,9,38,1,0,255.0,165.0,0.5454545454545454,119.31927710843374,132.0,0
BALTIMORE,24 inch bins,BIG MACK TYPE,UNKNOWN,WHITE,MARYLAND,2016-09-24,50.0,60.0,2016,9,38,1,0,55.0,255.0,-0.7843137254901961,119.31927710843374,74.0,1
BALTIMORE,24 inch bins,BIG MACK TYPE,UNKNOWN,WHITE,MARYLAND,2016-09-24,50.0,60.0,2016,9,38,1,0,55.0,55.0,0.0,119.31927710843374,74.0,1
BALTIMORE,1/2 bushel cartons,MINIATURE,sml,WHITE,MARYLAND,2016-09-24,18.0,18.0,2016,9,38,1,0,18.0,55.0,-0.6727272727272727,119.31927710843374,310.0,0
BALTIMORE,1/2 bushel cartons,MINIATURE,sml,WHITE,MARYLAND,2016-09-24,15.0,15.0,2016,9,38,1,0,15.0,18.0,-0.16666666666666663,119.31927710843374,310.0,0
BALTIMORE,1/2 bushel cartons,MINIATURE,sml,UNKNOWN,MARYLAND,2016-09-24,15.0,15.0,2016,9,38,1,0,15.0,15.0,0.0,119.31927710843374,310.0,0
BALTIMORE,36 inch bins,HOWDEN TYPE,med,ORANGE,MARYLAND,2016-10-01,160.0,170.0,2016,10,39,1,1,165.0,15.0,10.0,119.31927710843374,540.0,0
BALTIMORE,24 inch bins,FAIRYTALE,xlge,UNKNOWN,MARYLAND,2016-10-01,250.0,260.0,2016,10,39,1,1,255.0,165.0,0.5454545454545454,119.31927710843374,132.0,0
BALTIMORE,24 inch bins,BIG MACK TYPE,UNKNOWN,WHITE,MARYLAND,2016-10-01,50.0,60.0,2016,10,39,1,1,55.0,255.0,-0.7843137254901961,119.31927710843374,74.0,1
BALTIMORE,24 inch bins,BIG MACK TYPE,UNKNOWN,WHITE,MARYLAND,2016-10-01,50.0,60.0,2016,10,39,1,1,55.0,55.0,0.0,119.31927710843374,74.0,1
BALTIMORE,1/2 bushel cartons,MINIATURE,sml,WHITE,MARYLAND,2016-10-01,18.0,18.0,2016,10,39,1,1,18.0,55.0,-0.6727272727272727,119.31927710843374,310.0,0
BALTIMORE,1/2 bushel cartons,MINIATURE,sml,WHITE,MARYLAND,2016-10-01,15.0,15.0,2016,10,39,1,1,15.0,18.0,-0.16666666666666663,119.31927710843374,310.0,0
BALTIMORE,1/2 bushel cartons,MINIATURE,sml,UNKNOWN,MARYLAND,2016-10-01,15.0,15.0,2016,10,39,1,1,15.0,15.0,0.0,119.31927710843374,310.0,0
BALTIMORE,36 inch bins,HOWDEN TYPE,med,ORANGE,MARYLAND,2016-10-08,160.0,170.0,2016,10,40,1,1,165.0,15.0,10.0,119.31927710843374,540.0,0
BALTIMORE,24 inch bins,FAIRYTALE,xlge,UNKNOWN,MARYLAND,2016-10-08,235.0,260.0,2016,10,40,1,1,247.5,165.0,0.5,119.31927710843374,132.0,0
BALTIMORE,24 inch bins,BIG MACK TYPE,UNKNOWN,WHITE,MARYLAND,2016-10-08,50.0,60.0,2016,10,40,1,1,55.0,247.5,-0.7777777777777778,119.31927710843374,74.0,1
BALTIMORE,24 inch bins,BIG MACK TYPE,UNKNOWN,WHITE,MARYLAND,2016-10-08,50.0,60.0,2016,10,40,1,1,55.0,55.0,0.0,119.31927710843374,74.0,1
BALTIMORE,24 inch bins,BIG MACK TYPE,jbo,WHITE,MARYLAND,2016-10-08,50.0,60.0,2016,10,40,1,1,55.0,55.0,0.0,119.31927710843374,74.0,1
